,master_id,order_channel,last_order_channel,first_order_date,last_order_date,last_order_date_online,last_order_date_offline,order_num_total_ever_online,order_num_total_ever_offline,customer_value_total_ever_offline,customer_value_total_ever_online,interested_in_categories_12_x,total_of_purchases,total_expenditure,Recency,Frequency,MonetaryValue,RecencyScore,FrequencyScore,MonetaryScore,RFM_Score,Value Segment,RFM Customer Segments,interested_in_categories_12_y
86,71afbad8-ff01-11e9-a5e8-000d3a38a36f,Desktop,Desktop,2019-07-13,2021-03-18,2021-03-18,2019-07-13,1.0,1,499.8,258.99,[KADIN],2.0,758.79,904,1,758.79,4,3,1,8,Mid-Value,Potential Loyalists,[KADIN]
87,1edf421c-e2e9-11e9-ad00-000d3a38a36f,Desktop,Offline,2019-09-29,2020-12-18,2019-10-31,2020-12-18,2.0,2,279.97,299.96,"[ERKEK, KADIN]",4.0,579.9300000000001,994,1,579.9300000000001,3,3,1,7,Low-Value,Potential Loyalists,"[ERKEK, KADIN]"
88,66f9273e-a80b-11e9-a2fc-000d3a38a36f,Ios App,Android App,2015-02-27,2021-05-26,2021-05-26,2021-03-23,8.5,1,144.86,1526.86,"[KADIN, AKTIFSPOR]",9.5,1671.7199999999998,835,1,1671.7199999999998,4,3,1,8,Mid-Value,Potential Loyalists,"[KADIN, AKTIFSPOR]"
89,b919413a-6087-11eb-9b71-000d3a38a36f,Android App,Android App,2021-01-27,2021-05-23,2021-05-23,2021-01-27,1.0,1,108.96,179.99,[KADIN],2.0,288.95,838,1,288.95,4,3,1,8,Mid-Value,Potential Loyalists,[KADIN]
90,fca6174c-aad1-11e9-a2fc-000d3a38a36f,Android App,Offline,2017-07-16,2021-04-19,2018-02-16,2021-04-19,3.0,3,410.33,279.97,"[ERKEK, KADIN, AKTIFSPOR]",6.0,690.3,872,1,690.3,4,3,1,8,Mid-Value,Potential Loyalists,"[ERKEK, KADIN, AKTIFSPOR]"
91,cca6958a-d713-11e9-93bc-000d3a38a36f,Android App,Offline,2019-09-13,2021-03-25,2020-01-10,2021-03-25,3.0,15,376.31,241.37,"[ERKEK, KADIN, AKTIFSPOR]",18.0,617.6800000000001,897,1,617.6800000000001,4,3,1,8,Mid-Value,Potential Loyalists,"[ERKEK, KADIN, AKTIFSPOR]"
92,2c0b3d24-aa68-11e9-a2fc-000d3a38a36f,Android App,Offline,2017-05-30,2021-05-26,2021-07-05,2021-05-26,8.0,1,209.94,881.32,"[ERKEK, KADIN]",9.0,1091.26,835,1,1091.26,4,3,1,8,Mid-Value,Potential Loyalists,"[ERKEK, KADIN]"
93,3d2bf11a-7ee9-11ea-80af-000d3a38a36f,Android App,Offline,2020-04-15,2021-03-26,2020-11-11,2021-03-26,2.0,1,174.94,165.97,"[ERKEK, KADIN]",3.0,340.90999999999997,896,1,340.90999999999997,4,3,1,8,Mid-Value,Potential Loyalists,"[ERKEK, KADIN]"
94,86bd40a8-1937-11ea-b6a2-000d3a38a36f,Desktop,Desktop,2019-11-26,2020-10-20,2020-10-20,2020-07-28,1.0,4,460.94,479.99,"[ERKEK, KADIN, AKTIFSPOR]",5.0,940.9300000000001,1053,1,940.9300000000001,3,3,1,7,Low-Value,Potential Loyalists,"[ERKEK, KADIN, AKTIFSPOR]"
95,54eef9e8-abfc-11e9-a2fc-000d3a38a36f,Desktop,Offline,2018-06-03,2020-09-16,2018-06-03,2020-09-16,1.0,3,762.95,179.9,[KADIN],4.0,942.85,1087,1,942.85,2,3,1,6,Low-Value,Potential Loyalists,[KADIN]
96,a1252e9c-1fc2-11ea-87bf-000d3a38a36f,Desktop,Offline,2019-02-23,2021-05-18,2021-03-05,2021-05-18,1.0,3,369.87,53.99,"[AKTIFCOCUK, KADIN]",4.0,423.86,843,1,423.86,4,3,1,8,Mid-Value,Potential Loyalists,"[AKTIFCOCUK, KADIN]"
97,859bef06-ac24-11e9-a2fc-000d3a38a36f,Android App,Android App,2021-02-14,2021-03-21,2021-03-21,2021-03-03,5.0,1,99.99,1388.54,"[KADIN, AKTIFSPOR]",6.0,1488.53,901,1,1488.53,4,3,1,8,Mid-Value,Potential Loyalists,"[KADIN, AKTIFSPOR]"
98,37132e7c-5272-11ea-956d-000d3a38a36f,Ios App,Offline,2019-11-04,2021-02-19,2021-01-24,2021-02-19,2.0,5,574.89,175.97,"[ERKEK, COCUK, KADIN, AKTIFSPOR]",7.0,750.86,931,1,750.86,3,3,1,7,Low-Value,Potential Loyalists,"[ERKEK, COCUK, KADIN, AKTIFSPOR]"
99,9e6c32ca-a3a5-11e9-a2fc-000d3a38a36f,Android App,Android App,2019-02-04,2021-02-25,2021-02-25,2020-11-07,8.5,2,666.42,1983.65,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]",10.5,2650.07,925,1,2650.07,3,3,1,7,Low-Value,Potential Loyalists,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]"
100,94be37e0-aa72-11e9-a2fc-000d3a38a36f,Mobile,Offline,2016-10-09,2021-02-25,2017-11-07,2021-02-25,8.5,3,400.46,869.93,[KADIN],11.5,1270.3899999999999,925,1,1270.3899999999999,3,3,1,7,Low-Value,Potential Loyalists,[KADIN]
101,19596d32-a3ff-11e9-a2fc-000d3a38a36f,Mobile,Mobile,2019-10-04,2020-09-08,2020-09-08,2019-10-04,1.0,1,172.98,59.98,[KADIN],2.0,232.95999999999998,1095,1,232.95999999999998,2,3,1,6,Low-Value,Potential Loyalists,[KADIN]
102,a96235b4-98b2-11ea-b97a-000d3a38a36f,Android App,Offline,2020-05-17,2020-11-19,2020-05-17,2020-11-19,1.0,2,319.96,86.98,"[KADIN, AKTIFSPOR]",3.0,406.94,1023,1,406.94,3,3,1,7,Low-Value,Potential Loyalists,"[KADIN, AKTIFSPOR]"
103,4c7d87f0-a52d-11e9-a2fc-000d3a38a36f,Android App,Android App,2018-11-23,2020-07-22,2020-07-22,2019-12-24,7.0,4,519.94,1066.81,[KADIN],11.0,1586.75,1143,1,1586.75,2,3,1,6,Low-Value,Potential Loyalists,[KADIN]
104,e12ffb50-b0a2-11e9-9757-000d3a38a36f,Android App,Mobile,2019-02-04,2021-02-18,2021-02-18,2020-11-07,8.0,2,436.46,751.89,"[ERKEK, KADIN, AKTIFSPOR]",10.0,1188.35,932,1,1188.35,3,3,1,7,Low-Value,Potential Loyalists,"[ERKEK, KADIN, AKTIFSPOR]"
105,682bc334-4f61-11ea-99ba-000d3a38a36f,Android App,Offline,2019-04-12,2021-04-22,2021-08-04,2021-04-22,3.0,5,580.66,408.33,"[ERKEK, COCUK, KADIN, AKTIFSPOR]",8.0,988.99,869,1,988.99,4,3,1,8,Mid-Value,Potential Loyalists,"[ERKEK, COCUK, KADIN, AKTIFSPOR]"
106,6d911196-280e-11ea-a043-000d3a38a36f,Mobile,Mobile,2019-11-20,2021-05-14,2021-05-14,2020-08-25,1.0,2,349.97,159.98,[KADIN],3.0,509.95000000000005,847,1,509.95000000000005,4,3,1,8,Mid-Value,Potential Loyalists,[KADIN]
107,abd8c4ee-afd7-11e9-9757-000d3a38a36f,Android App,Android App,2019-08-08,2021-05-27,2021-05-27,2020-11-27,2.0,2,147.46,509.42,"[KADIN, AKTIFSPOR]",4.0,656.88,834,1,656.88,4,3,1,8,Mid-Value,Potential Loyalists,"[KADIN, AKTIFSPOR]"
108,0b42b552-b17c-11e9-89fa-000d3a38a36f,Android App,Offline,2019-02-23,2021-03-26,2021-02-16,2021-03-26,1.0,3,217.85,155.03,"[ERKEK, KADIN]",4.0,372.88,896,1,372.88,4,3,1,8,Mid-Value,Potential Loyalists,"[ERKEK, KADIN]"
109,167b0fa0-5b9a-11ea-b4dc-000d3a38a36f,Ios App,Ios App,2019-12-21,2020-11-29,2020-11-29,2019-12-21,2.0,1,109.99,289.98,[KADIN],3.0,399.97,1013,1,399.97,3,3,1,7,Low-Value,Potential Loyalists,[KADIN]
110,4ca21210-a6c1-11e9-a2fc-000d3a38a36f,Mobile,Offline,2014-05-27,2020-06-21,2019-03-09,2020-06-21,2.0,1,460.72,419.98,"[ERKEK, KADIN, AKTIFSPOR]",3.0,880.7,1174,1,880.7,2,3,1,6,Low-Value,Potential Loyalists,"[ERKEK, KADIN, AKTIFSPOR]"
111,5a93c2a4-aebb-11e9-a2fc-000d3a38a36f,Android App,Offline,2018-10-12,2021-05-18,2021-03-03,2021-05-18,3.0,1,670.75,513.99,"[COCUK, KADIN, AKTIFSPOR]",4.0,1184.74,843,1,1184.74,4,3,1,8,Mid-Value,Potential Loyalists,"[COCUK, KADIN, AKTIFSPOR]"
112,b362ebc0-b11e-11e9-9757-000d3a38a36f,Ios App,Ios App,2019-02-19,2021-03-14,2021-03-14,2019-02-19,6.0,1,19.99,1435.05,[KADIN],7.0,1455.04,908,1,1455.04,4,3,1,8,Mid-Value,Potential Loyalists,[KADIN]
113,00a7bc8e-b085-11e9-9757-000d3a38a36f,Mobile,Mobile,2019-02-19,2021-01-03,2021-01-03,2019-02-19,4.0,1,229.96,380.37,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]",5.0,610.33,978,1,610.33,3,3,1,7,Low-Value,Potential Loyalists,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]"
114,899c2e5e-1320-11eb-8ffc-000d3a38a36f,Android App,Android App,2020-03-10,2021-01-20,2021-01-20,2020-03-10,2.0,1,185.47,219.98,"[ERKEK, KADIN]",3.0,405.45,961,1,405.45,3,3,1,7,Low-Value,Potential Loyalists,"[ERKEK, KADIN]"
115,86d30a68-27ca-11ea-aaaa-000d3a38a36f,Android App,Android App,2019-04-04,2021-01-13,2021-01-13,2020-05-17,2.0,6,535.43,191.9,"[KADIN, AKTIFSPOR]",8.0,727.3299999999999,968,1,727.3299999999999,3,3,1,7,Low-Value,Potential Loyalists,"[KADIN, AKTIFSPOR]"
116,b801405a-9fa3-11e9-a2fc-000d3a38a36f,Mobile,Mobile,2014-02-19,2020-12-13,2020-12-13,2019-12-22,3.0,3,149.97,224.34,[KADIN],6.0,374.31,999,1,374.31,3,3,1,7,Low-Value,Potential Loyalists,[KADIN]
117,d42b1ea0-ad49-11e9-a2fc-000d3a38a36f,Mobile,Offline,2017-11-11,2020-09-22,2019-10-13,2020-09-22,5.0,1,240.48,670.17,"[KADIN, AKTIFSPOR]",6.0,910.65,1081,1,910.65,2,3,1,6,Low-Value,Potential Loyalists,"[KADIN, AKTIFSPOR]"
118,82a1351a-a772-11e9-a2fc-000d3a38a36f,Mobile,Offline,2014-10-13,2021-03-27,2018-04-03,2021-03-27,3.0,3,327.23,466.34,"[AKTIFCOCUK, COCUK, KADIN]",6.0,793.5699999999999,895,1,793.5699999999999,4,3,1,8,Mid-Value,Potential Loyalists,"[AKTIFCOCUK, COCUK, KADIN]"
119,2d75b1fa-2bb2-11ea-853d-000d3a38a36f,Mobile,Offline,2019-10-17,2021-07-04,2019-01-12,2021-07-04,1.0,2,204.97,104.99,[KADIN],3.0,309.96,796,1,309.96,4,3,1,8,Mid-Value,Potential Loyalists,[KADIN]
120,0ab4c6b4-ab2f-11e9-a2fc-000d3a38a36f,Android App,Android App,2016-12-20,2021-04-17,2021-04-17,2020-02-01,8.5,2,149.98,1575.5,"[KADIN, AKTIFSPOR]",10.5,1725.48,874,1,1725.48,4,3,1,8,Mid-Value,Potential Loyalists,"[KADIN, AKTIFSPOR]"
121,e884751a-bb97-11ea-aed7-000d3a38a36f,Mobile,Mobile,2020-06-27,2020-11-18,2020-11-18,2020-06-27,1.0,1,159.99,145.55,"[KADIN, AKTIFSPOR]",2.0,305.54,1024,1,305.54,3,3,1,7,Low-Value,Potential Loyalists,"[KADIN, AKTIFSPOR]"
122,a04c6ab8-165c-11ea-aa74-000d3a38a36f,Desktop,Offline,2019-11-13,2020-12-16,2019-11-13,2020-12-16,1.0,2,322.54,99.99,"[ERKEK, KADIN, AKTIFSPOR]",3.0,422.53000000000003,996,1,422.53000000000003,3,3,1,7,Low-Value,Potential Loyalists,"[ERKEK, KADIN, AKTIFSPOR]"
123,23f4d0c8-d6a0-11e9-93bc-000d3a38a36f,Android App,Android App,2019-08-29,2020-12-10,2020-12-10,2019-08-29,3.0,1,49.99,224.97,"[ERKEK, KADIN, AKTIFSPOR]",4.0,274.96,1002,1,274.96,3,3,1,7,Low-Value,Potential Loyalists,"[ERKEK, KADIN, AKTIFSPOR]"
124,35ffaf42-1faa-11ea-87bf-000d3a38a36f,Mobile,Desktop,2019-02-03,2021-04-30,2021-04-30,2019-09-28,3.0,3,239.97,515.4,"[KADIN, AKTIFSPOR]",6.0,755.37,861,1,755.37,4,3,1,8,Mid-Value,Potential Loyalists,"[KADIN, AKTIFSPOR]"
125,d4fdf864-2852-11ea-b87a-000d3a38a36f,Ios App,Ios App,2019-11-09,2021-05-30,2021-05-30,2020-09-03,3.0,2,230.97,735.39,"[KADIN, AKTIFSPOR]",5.0,966.36,831,1,966.36,4,3,1,8,Mid-Value,Potential Loyalists,"[KADIN, AKTIFSPOR]"
126,8fb74378-aa4e-11e9-a2fc-000d3a38a36f,Mobile,Mobile,2018-03-13,2021-01-17,2021-01-17,2020-12-07,6.0,3,199.97,676.18,"[AKTIFCOCUK, KADIN]",9.0,876.15,964,1,876.15,3,3,1,7,Low-Value,Potential Loyalists,"[AKTIFCOCUK, KADIN]"
127,37aad97e-af62-11e9-a2fc-000d3a38a36f,Mobile,Desktop,2018-11-22,2021-05-22,2021-05-22,2020-02-15,8.5,2,160.48,1284.87,"[AKTIFCOCUK, KADIN]",10.5,1445.35,839,1,1445.35,4,3,1,8,Mid-Value,Potential Loyalists,"[AKTIFCOCUK, KADIN]"
128,328d030a-acff-11e9-a2fc-000d3a38a36f,Mobile,Offline,2017-03-10,2020-12-23,2020-09-20,2020-12-23,8.5,2,149.97,2325.19,"[AKTIFCOCUK, ERKEK, COCUK, KADIN]",10.5,2475.16,989,1,2475.16,3,3,1,7,Low-Value,Potential Loyalists,"[AKTIFCOCUK, ERKEK, COCUK, KADIN]"
129,d1808642-1c9b-11ea-a490-000d3a38a36f,Android App,Android App,2017-10-02,2020-09-22,2020-09-22,2019-08-26,3.0,3,689.9,284.94,"[AKTIFCOCUK, COCUK, KADIN]",6.0,974.8399999999999,1081,1,974.8399999999999,2,3,1,6,Low-Value,Potential Loyalists,"[AKTIFCOCUK, COCUK, KADIN]"
130,5338aa14-a9b7-11e9-a2fc-000d3a38a36f,Desktop,Offline,2017-01-24,2021-02-02,2017-01-24,2021-02-02,1.0,1,79.97,99.99,[KADIN],2.0,179.95999999999998,948,1,179.95999999999998,3,3,1,7,Low-Value,Potential Loyalists,[KADIN]
131,4ddd07ec-d67e-11e9-93bc-000d3a38a36f,Android App,Android App,2019-08-25,2021-02-16,2021-02-16,2019-08-25,2.0,1,119.99,143.98,[KADIN],3.0,263.96999999999997,934,1,263.96999999999997,3,3,1,7,Low-Value,Potential Loyalists,[KADIN]
132,3aad77da-5f2f-11ea-be5b-000d3a38a36f,Ios App,Ios App,2019-07-22,2021-04-21,2021-04-21,2020-10-27,3.0,2,256.47,220.17,"[KADIN, AKTIFSPOR]",5.0,476.64,870,1,476.64,4,3,1,8,Mid-Value,Potential Loyalists,"[KADIN, AKTIFSPOR]"
133,be1279ce-fbdc-11e9-b138-000d3a38a36f,Mobile,Mobile,2019-10-31,2021-03-02,2021-03-02,2020-04-11,3.0,1,69.99,599.95,"[AKTIFCOCUK, KADIN]",4.0,669.94,920,1,669.94,4,3,1,8,Mid-Value,Potential Loyalists,"[AKTIFCOCUK, KADIN]"
134,26d99c60-23b7-11ea-8523-000d3a38a36f,Android App,Android App,2019-03-04,2021-05-26,2021-05-26,2019-07-19,1.0,2,129.98,288.98,[KADIN],3.0,418.96000000000004,835,1,418.96000000000004,4,3,1,8,Mid-Value,Potential Loyalists,[KADIN]
135,b117247e-6d13-11ea-84a8-000d3a38a36f,Android App,Offline,2020-07-02,2020-07-16,2020-05-17,2020-07-16,1.0,4,286.19,77.99,"[COCUK, KADIN]",5.0,364.18,1149,1,364.18,2,3,1,6,Low-Value,Potential Loyalists,"[COCUK, KADIN]"
136,b7d2c252-9f21-11e9-9897-000d3a38a36f,Ios App,Offline,2019-01-29,2020-10-09,2020-04-16,2020-10-09,2.0,3,264.95,363.92,"[AKTIFCOCUK, COCUK, KADIN]",5.0,628.87,1064,1,628.87,2,3,1,6,Low-Value,Potential Loyalists,"[AKTIFCOCUK, COCUK, KADIN]"
137,7cb1c37c-a169-11e9-a2fc-000d3a38a36f,Android App,Android App,2019-02-21,2021-05-02,2021-05-02,2019-02-21,1.0,1,104.97,89.99,[KADIN],2.0,194.95999999999998,859,1,194.95999999999998,4,3,1,8,Mid-Value,Potential Loyalists,[KADIN]
138,72a6cda6-e12d-11e9-957d-000d3a38a36f,Desktop,Offline,2019-09-27,2020-06-25,2020-02-05,2020-06-25,1.0,2,486.18,139.99,"[ERKEK, KADIN, AKTIFSPOR]",3.0,626.1700000000001,1170,1,626.1700000000001,2,3,1,6,Low-Value,Potential Loyalists,"[ERKEK, KADIN, AKTIFSPOR]"
139,bc81170e-5b32-11ea-a607-000d3a38a36f,Android App,Android App,2020-09-01,2021-04-29,2021-04-29,2020-07-16,3.0,2,428.69,404.97,"[COCUK, KADIN]",5.0,833.6600000000001,862,1,833.6600000000001,4,3,1,8,Mid-Value,Potential Loyalists,"[COCUK, KADIN]"
140,ac9ffeea-1956-11ea-b6a2-000d3a38a36f,Android App,Offline,2019-09-14,2020-11-28,2020-11-22,2020-11-28,2.0,3,249.97,365.94,[KADIN],5.0,615.91,1014,1,615.91,3,3,1,7,Low-Value,Potential Loyalists,[KADIN]
141,5d841dbe-542a-11ea-b1db-000d3a38a36f,Mobile,Mobile,2019-12-31,2021-05-13,2021-05-13,2020-03-08,4.0,4,647.16,522.84,"[ERKEK, KADIN, AKTIFSPOR]",8.0,1170.0,848,1,1170.0,4,3,1,8,Mid-Value,Potential Loyalists,"[ERKEK, KADIN, AKTIFSPOR]"
142,95a55bd6-b19a-11ea-b736-000d3a38a36f,Android App,Offline,2020-06-18,2021-03-13,2020-06-18,2021-03-13,4.0,3,581.92,335.96,"[ERKEK, COCUK, KADIN, AKTIFSPOR]",7.0,917.8799999999999,909,1,917.8799999999999,4,3,1,8,Mid-Value,Potential Loyalists,"[ERKEK, COCUK, KADIN, AKTIFSPOR]"
143,217b6a54-edfd-11e9-9346-000d3a38a36f,Mobile,Mobile,2019-12-10,2020-11-29,2020-11-29,2019-12-10,1.0,1,259.98,204.98,"[KADIN, AKTIFSPOR]",2.0,464.96000000000004,1013,1,464.96000000000004,3,3,1,7,Low-Value,Potential Loyalists,"[KADIN, AKTIFSPOR]"
144,e305a27a-a41a-11e9-a2fc-000d3a38a36f,Android App,Mobile,2019-04-13,2021-01-27,2021-01-27,2019-08-30,5.0,2,369.98,509.74,"[ERKEK, KADIN]",7.0,879.72,954,1,879.72,3,3,1,7,Low-Value,Potential Loyalists,"[ERKEK, KADIN]"
145,eec04cd0-9c46-11ea-a27a-000d3a38a36f,Mobile,Mobile,2020-05-20,2021-04-17,2021-04-17,2021-03-26,3.0,1,197.98,364.88,"[KADIN, AKTIFSPOR]",4.0,562.86,874,1,562.86,4,3,1,8,Mid-Value,Potential Loyalists,"[KADIN, AKTIFSPOR]"
146,d2aeb12c-d661-11e9-93bc-000d3a38a36f,Desktop,Desktop,2019-08-22,2021-01-18,2021-01-18,2020-06-20,1.0,2,288.44,71.99,"[ERKEK, KADIN]",3.0,360.43,963,1,360.43,3,3,1,7,Low-Value,Potential Loyalists,"[ERKEK, KADIN]"
147,c1f0a998-15e6-11ea-aa74-000d3a38a36f,Mobile,Offline,2019-07-24,2020-10-24,2020-09-03,2020-10-24,3.0,5,311.42,439.71,"[COCUK, KADIN]",8.0,751.13,1049,1,751.13,3,3,1,7,Low-Value,Potential Loyalists,"[COCUK, KADIN]"
148,afcfde5c-a7a3-11e9-a2fc-000d3a38a36f,Mobile,Offline,2014-11-26,2021-02-23,2017-06-08,2021-02-23,5.0,1,90.88,475.12,[KADIN],6.0,566.0,927,1,566.0,3,3,1,7,Low-Value,Potential Loyalists,[KADIN]
149,f5742226-cf64-11ea-a8f0-000d3a38a36f,Android App,Android App,2020-07-26,2020-08-10,2020-08-10,2020-07-26,1.0,1,79.99,74.84,[KADIN],2.0,154.82999999999998,1124,1,154.82999999999998,2,3,1,6,Low-Value,Potential Loyalists,[KADIN]
150,0bc73304-9e3a-11e9-9897-000d3a38a36f,Android App,Android App,2019-03-24,2021-02-05,2021-02-05,2020-04-09,6.0,5,533.42,719.58,"[AKTIFCOCUK, COCUK, KADIN]",11.0,1253.0,945,1,1253.0,3,3,1,7,Low-Value,Potential Loyalists,"[AKTIFCOCUK, COCUK, KADIN]"
151,3e8a88b0-a734-11e9-a2fc-000d3a38a36f,Desktop,Offline,2014-11-17,2020-06-14,2014-09-12,2020-06-14,2.0,2,449.95,317.45,"[ERKEK, COCUK, KADIN]",4.0,767.4,1181,1,767.4,2,3,1,6,Low-Value,Potential Loyalists,"[ERKEK, COCUK, KADIN]"
152,41b77c6e-b044-11e9-9757-000d3a38a36f,Ios App,Android App,2019-09-04,2021-05-21,2021-05-21,2020-09-26,7.0,2,181.46,672.92,"[AKTIFCOCUK, COCUK, KADIN]",9.0,854.38,840,1,854.38,4,3,1,8,Mid-Value,Potential Loyalists,"[AKTIFCOCUK, COCUK, KADIN]"
153,cf003ff8-ddcf-11e9-a848-000d3a38a36f,Android App,Android App,2019-09-21,2020-05-30,2020-05-30,2019-09-21,1.0,1,59.99,94.48,[KADIN],2.0,154.47,1196,1,154.47,2,3,1,6,Low-Value,Potential Loyalists,[KADIN]
154,73800bb4-a453-11e9-a2fc-000d3a38a36f,Mobile,Mobile,2019-04-20,2021-05-26,2021-05-26,2019-04-20,4.0,1,19.99,285.95,"[ERKEK, KADIN]",5.0,305.94,835,1,305.94,4,3,1,8,Mid-Value,Potential Loyalists,"[ERKEK, KADIN]"
155,b8bbdce6-6279-11ea-9861-000d3a38a36f,Android App,Android App,2020-05-03,2020-06-20,2020-06-20,2020-03-16,3.0,2,189.98,295.96,[KADIN],5.0,485.93999999999994,1175,1,485.93999999999994,2,3,1,6,Low-Value,Potential Loyalists,[KADIN]
156,11efcadc-2cb1-11eb-b280-000d3a38a36f,Android App,Android App,2020-11-22,2021-04-21,2021-04-21,2020-11-22,2.0,1,359.73,379.96,"[ERKEK, KADIN]",3.0,739.69,870,1,739.69,4,3,1,8,Mid-Value,Potential Loyalists,"[ERKEK, KADIN]"
157,0fe4cc5a-7989-11ea-bf74-000d3a38a36f,Ios App,Offline,2020-04-13,2021-03-03,2021-05-02,2021-03-03,4.0,1,135.86,461.66,"[ERKEK, KADIN, AKTIFSPOR]",5.0,597.52,919,1,597.52,4,3,1,8,Mid-Value,Potential Loyalists,"[ERKEK, KADIN, AKTIFSPOR]"
158,46d36ca0-ab60-11e9-a2fc-000d3a38a36f,Mobile,Mobile,2017-03-20,2021-02-17,2021-02-17,2020-11-07,5.0,2,316.41,394.21,"[AKTIFCOCUK, KADIN]",7.0,710.62,933,1,710.62,3,3,1,7,Low-Value,Potential Loyalists,"[AKTIFCOCUK, KADIN]"
159,d90b2df6-118b-11ea-a334-000d3a38a36f,Mobile,Mobile,2019-08-06,2021-04-29,2021-04-29,2020-12-06,2.0,3,159.97,110.97,"[COCUK, KADIN]",5.0,270.94,862,1,270.94,4,3,1,8,Mid-Value,Potential Loyalists,"[COCUK, KADIN]"
160,dbe2310a-fbff-11ea-a045-000d3a38a36f,Desktop,Desktop,2019-02-17,2020-11-25,2020-11-25,2020-09-20,1.0,2,100.72,261.95,"[AKTIFCOCUK, COCUK, KADIN]",3.0,362.66999999999996,1017,1,362.66999999999996,3,3,1,7,Low-Value,Potential Loyalists,"[AKTIFCOCUK, COCUK, KADIN]"
161,fc22320c-66b4-11ea-82da-000d3a38a36f,Android App,Offline,2020-03-15,2021-01-15,2020-04-29,2021-01-15,2.0,3,873.62,195.98,"[ERKEK, KADIN]",5.0,1069.6,966,1,1069.6,3,3,1,7,Low-Value,Potential Loyalists,"[ERKEK, KADIN]"
162,e5ff2976-1e07-11ea-8bf2-000d3a38a36f,Desktop,Desktop,2019-02-15,2020-11-29,2020-11-29,2019-02-15,1.0,1,49.99,407.97,"[ERKEK, KADIN, AKTIFSPOR]",2.0,457.96000000000004,1013,1,457.96000000000004,3,3,1,7,Low-Value,Potential Loyalists,"[ERKEK, KADIN, AKTIFSPOR]"
163,2e1f8532-b10e-11e9-9757-000d3a38a36f,Mobile,Offline,2019-11-05,2020-09-17,2019-11-05,2020-09-17,1.0,1,85.48,69.99,"[AKTIFCOCUK, KADIN]",2.0,155.47,1086,1,155.47,2,3,1,6,Low-Value,Potential Loyalists,"[AKTIFCOCUK, KADIN]"
164,5e2e5e04-4378-11ea-8b43-000d3a38a36f,Android App,Android App,2019-11-16,2021-04-18,2021-04-18,2019-11-16,2.0,1,169.98,413.05,"[ERKEK, COCUK, KADIN]",3.0,583.03,873,1,583.03,4,3,1,8,Mid-Value,Potential Loyalists,"[ERKEK, COCUK, KADIN]"
165,6713434c-9808-11ea-9d91-000d3a38a36f,Ios App,Offline,2020-05-15,2021-02-24,2020-06-06,2021-02-24,1.0,2,441.45,99.97,"[ERKEK, KADIN, AKTIFSPOR]",3.0,541.42,926,1,541.42,3,3,1,7,Low-Value,Potential Loyalists,"[ERKEK, KADIN, AKTIFSPOR]"
166,51f99d14-b017-11e9-9757-000d3a38a36f,Mobile,Mobile,2019-09-03,2021-07-02,2021-07-02,2020-07-03,2.0,2,162.97,285.42,[KADIN],4.0,448.39,798,1,448.39,4,3,1,8,Mid-Value,Potential Loyalists,[KADIN]
167,cc66048c-a871-11e9-a2fc-000d3a38a36f,Android App,Android App,2016-02-10,2021-05-28,2021-05-28,2021-05-18,8.5,2,113.79,1757.33,"[COCUK, KADIN]",10.5,1871.12,833,1,1871.12,4,3,1,8,Mid-Value,Potential Loyalists,"[COCUK, KADIN]"
168,d64ddbbc-f8d6-11ea-9564-000d3a38a36f,Mobile,Mobile,2020-09-17,2020-11-30,2020-11-30,2020-09-17,2.0,1,42.48,431.98,"[KADIN, AKTIFSPOR]",3.0,474.46000000000004,1012,1,474.46000000000004,3,3,1,7,Low-Value,Potential Loyalists,"[KADIN, AKTIFSPOR]"
169,1c7aecee-ede6-11e9-88c1-000d3a38a36f,Ios App,Android App,2019-03-07,2021-02-15,2021-02-15,2019-11-24,7.0,4,482.9,1312.56,"[ERKEK, COCUK, KADIN]",11.0,1795.46,935,1,1795.46,3,3,1,7,Low-Value,Potential Loyalists,"[ERKEK, COCUK, KADIN]"
170,c2ce301a-b3b1-11ea-8745-000d3a38a36f,Android App,Android App,2019-12-22,2020-10-31,2020-10-31,2020-09-22,3.0,2,358.71,1243.69,"[AKTIFCOCUK, ERKEK, COCUK, KADIN]",5.0,1602.4,1042,1,1602.4,3,3,1,7,Low-Value,Potential Loyalists,"[AKTIFCOCUK, ERKEK, COCUK, KADIN]"
171,a92777c2-d683-11e9-93bc-000d3a38a36f,Mobile,Mobile,2019-08-26,2021-02-20,2021-02-20,2019-08-26,1.0,1,89.99,89.99,[KADIN],2.0,179.98,930,1,179.98,3,3,1,7,Low-Value,Potential Loyalists,[KADIN]
172,f20c2398-b0b3-11e9-9757-000d3a38a36f,Android App,Android App,2020-07-01,2021-05-13,2021-05-13,2020-08-26,2.0,4,640.42,89.98,"[COCUK, KADIN]",6.0,730.4,848,1,730.4,4,3,1,8,Mid-Value,Potential Loyalists,"[COCUK, KADIN]"
